Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,57,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"App.MainWindow.AppWindow.TitleBar.ButtonHoverBackgroundColor = theme switch              {                  ElementTheme.Dark => Color.FromArgb(0x33, 0xFF, 0xFF, 0xFF),                  ElementTheme.Light => Color.FromArgb(0x33, 0x00, 0x00, 0x00),                  _ => Colors.Transparent              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,57,12,T:Windows.UI.Color,,,,,"App.MainWindow.AppWindow.TitleBar.ButtonHoverBackgroundColor = theme switch              {                  ElementTheme.Dark => Color.FromArgb(0x33, 0xFF, 0xFF, 0xFF),                  ElementTheme.Light => Color.FromArgb(0x33, 0x00, 0x00, 0x00),                  _ => Colors.Transparent              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,57,12,T:Windows.UI.Color,,,,,"App.MainWindow.AppWindow.TitleBar.ButtonHoverBackgroundColor = theme switch              {                  ElementTheme.Dark => Color.FromArgb(0x33, 0xFF, 0xFF, 0xFF),                  ElementTheme.Light => Color.FromArgb(0x33, 0x00, 0x00, 0x00),                  _ => Colors.Transparent              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,57,12,"M:Windows.UI.Color.FromArgb(System.Byte,System.Byte,System.Byte,System.Byte)",,,,,"App.MainWindow.AppWindow.TitleBar.ButtonHoverBackgroundColor = theme switch              {                  ElementTheme.Dark => Color.FromArgb(0x33, 0xFF, 0xFF, 0xFF),                  ElementTheme.Light => Color.FromArgb(0x33, 0x00, 0x00, 0x00),                  _ => Colors.Transparent              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,50,12,T:Windows.UI.Color,,,,,"App.MainWindow.AppWindow.TitleBar.ButtonHoverForegroundColor = theme switch              {                  ElementTheme.Dark => Colors.White,                  ElementTheme.Light => Colors.Black,                  _ => Colors.Transparent              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,50,12,T:Windows.UI.Color,,,,,"App.MainWindow.AppWindow.TitleBar.ButtonHoverForegroundColor = theme switch              {                  ElementTheme.Dark => Colors.White,                  ElementTheme.Light => Colors.Black,                  _ => Colors.Transparent              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,50,12,T:Windows.UI.Color,,,,,"App.MainWindow.AppWindow.TitleBar.ButtonHoverForegroundColor = theme switch              {                  ElementTheme.Dark => Colors.White,                  ElementTheme.Light => Colors.Black,                  _ => Colors.Transparent              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,43,12,T:Windows.UI.Color,,,,,"App.MainWindow.AppWindow.TitleBar.ButtonForegroundColor = theme switch              {                  ElementTheme.Dark => Colors.White,                  ElementTheme.Light => Colors.Black,                  _ => Colors.Transparent              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,43,12,T:Windows.UI.Color,,,,,"App.MainWindow.AppWindow.TitleBar.ButtonForegroundColor = theme switch              {                  ElementTheme.Dark => Colors.White,                  ElementTheme.Light => Colors.Black,                  _ => Colors.Transparent              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,43,12,T:Windows.UI.Color,,,,,"App.MainWindow.AppWindow.TitleBar.ButtonForegroundColor = theme switch              {                  ElementTheme.Dark => Colors.White,                  ElementTheme.Light => Colors.Black,                  _ => Colors.Transparent              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,35,16,T:Windows.UI.Color,,,,,theme = background == Colors.White ? ElementTheme.Light : ElementTheme.Dark;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Helpers\TitleBarHelper.cs,33,16,T:Windows.UI.Color,,,,,var background = uiSettings.GetColorValue(UIColorType.Background);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Services\WebViewService.cs,13,35,T:System.Uri,,,,,.Source
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\WebViewPage.g.i.cs,39,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/WebViewPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\WebViewPage.g.i.cs,39,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/WebViewPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\MainPage.g.i.cs,37,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/MainPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\MainPage.g.i.cs,37,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/MainPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\ShellPage.g.i.cs,45,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/ShellPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\ShellPage.g.i.cs,45,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/ShellPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\FileManagementPage.g.i.cs,37,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/FileManagementPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\FileManagementPage.g.i.cs,37,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/FileManagementPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\SettingsPage.g.i.cs,37,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/SettingsPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\SettingsPage.g.i.cs,37,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/SettingsPage.xaml"");"
